scafnum	widx	chrom	start	end	mid	fst	var_jk	genes	t	fbin	N_bin	tcrit	outlier
2	41	SCAF_2	33661516	34318657	33990086.5	0.728586372785909	0.000573247622025584	snd1,prrt4b,impdh1b,LOC140368171,dcn,kera,LOC140368176,depdc4,apaf1,anks1b	0.566867527097959	0.7	270	3.68590298861305	FALSE
2	42	SCAF_2	34322499	35043142	34682820.5	0.826216248236335	0.000277961286736451	anks1b,bltp3b,arfgap3,pacsin2,atp6v1e1b,gnptab,chpt1,mybpc1,spi2,LOC140368195,ada2b,ccnd2b,golgb1,lhfpl3,kdm7aa,LOC140368216,magi2a,gnai1,sema3c	1.50975341797744	0.8	28	2.98439383856425	FALSE
2	43	SCAF_2	35057954	35801424	35429689	0.732829892414838	0.000576476028771917	fam180a,mtpn,chrm2a,ptn,LOC140368212,foxm1,LOC140368222,ppfia2	0.606891451772963	0.7	270	3.68590298861305	FALSE
2	44	SCAF_2	35802535	36908784	36355659.5	0.742359099846522	0.000502100884057813	LOC140368235,musk,lpar1,LOC140368254	0.699278996542762	0.7	270	3.68590298861305	FALSE
2	45	SCAF_2	36916999	37941922	37429460.5	0.740630883718633	0.00049349648825412	grin3a,plppr1,palm2akap2,inip,slc46a2,LOC140368265,LOC140367164,LOC140368270,slc26a1,LOC140368273,LOC140367395,dusp4,LOC140368276,LOC140368277,LOC140368278,ank1b	0.683155365422907	0.7	270	3.68590298861305	FALSE
2	46	SCAF_2	37943962	38747216	38345589	0.756584166123979	0.000395405519807419	ank1b,LOC140368289,crkl,ulk1b,mmp17a	0.838199974450585	0.75	143	3.49876676547149	FALSE
2	47	SCAF_2	38756927	39665965	39211446	0.651971871152894	0.000684477403193529	sfswap,trabd2a,hook3,ube2g1b,LOC140368302,LOC140368303,LOC140368304,atp2a2b,bcr	-0.156547464988056	0.65	223	3.63025993962302	FALSE
2	48	SCAF_2	39681890	40798023	40239956.5	0.744085049686015	0.000504610695719574	bcr,nsmfa,npdc1a,exd3,slc27a4,swi5,fam163ba,dbh,sardh,cercam,urm1,sh2d3ca,LOC140367169,strbp,rabgap1,rc3h2,LOC140368350,LOC140368351,LOC140367438,lhx6a,morn5,LOC140368358,pde6b,fyb1b	0.715564728015417	0.7	270	3.68590298861305	FALSE
2	49	SCAF_2	40811369	41979107	41395238	0.715950578420817	0.000354435345871431	fgf10a,rai14,scarb2c,LOC140368365,LOC140368366,gnaz,sppl3,nt5c2l1,slc2a11l,kcnn2,drg1,slc20a1b,gmcl1,ggcx,mpx,sftpba,inpp5ja,tbc1d10ab,LOC140368398,LOC140368400,LOC140367460,LOC140368407,LOC140368408,cabp1b,lrrc75bb,rnf34b,kdm2bb,setd1ba,dgcr2,ssh1b,LOC140367490,LOC140368430,LOC140368429,taok3b,cabp7b,git2b,LOC140368444,cplane1,LOC140368446	0.451867840333941	0.7	270	3.68590298861305	FALSE
2	50	SCAF_2	41982575	43202827	42592701	0.711837606799054	0.000548583409163346	gdnfa,opn4xa,pdlim5b,bmpr1bb,unc5cb,glis3,nup155,ric1,rab14l,tbx5a,tbx3a,LOC140366899,lman2la,pax8,LOC140366892,LOC140366893,sapcd2,coq4,fubp3,ass1,surf4,surf2,ciz1a,dnm1a,golga2	0.40900238751553	0.7	270	3.68590298861305	FALSE
2	51	SCAF_2	43207480	43994078	43600779	0.744795997274357	0.000458346006130512	golga2,rgs3a,znf618,pappaa,LOC140366915,brinp1	0.72381238409449	0.7	270	3.68590298861305	FALSE
2	52	SCAF_2	43994210	45110943	44552576.5	0.71607580297531	0.000606196186242487	brinp1,eng,gpsm1b,lhx3,nup214,tmem38b,znf462,nop14,add1,sema4d,shc3,ctif,smad7,dym,rad1,dnajc21,prlra,slc37a3,LOC140366963	0.447953731537703	0.7	270	3.68590298861305	FALSE
2	53	SCAF_2	45110944	46285150	45698047	0.69036998629358	0.000640974382491227	pparaa,wnt7ba,LOC140367175,kdm5a,LOC140366977,LOC140367178,LOC140366979,LOC140366980,LOC140366983,LOC140366984,syn3,LOC140367001,LOC140367181,LOC140366988,LOC140366990,LOC140366991,LOC140367183	0.205011578962655	0.65	223	3.63025993962302	FALSE
2	54	SCAF_2	46314419	47202058	46758238.5	0.690798758743471	0.000658171255907402	LOC140366993,LOC140367184,LOC140366994,nav3,LOC140367000,e2f7,csrp2	0.208892844465867	0.65	223	3.63025993962302	FALSE
2	55	SCAF_2	47202304	48198775	47700539.5	0.729888491351505	0.000575807834866479	csrp2,zdhhc17,osbpl8,nap1l1,LOC140367005,LOC140367186,krr1,LOC140367007,kcnc2,asb13a.1,LOC140367012,sbf1,LOC140367015	0.579109441731995	0.7	270	3.68590298861305	FALSE
2	56	SCAF_2	48206719	50518082	49362400.5	0.657136001304571	0.000690954440210797	LOC140367018,slc26a5,dnajc2,pmpcb,phax,LOC140367191,LOC140367021,net1,mkln1,podxl,LOC140368258,LOC140368259,cunh18orf54,LOC140367688,LOC140367040,il17ra1a,mkrn1,lemd3,ipo8,caprin2,LOC140367198,LOC140367052	-0.10794387989404	0.65	223	3.63025993962302	FALSE
2	57	SCAF_2	50524184	51816917	51170550.5	0.677222815253922	0.000921903807267651	LOC140367052,LOC140367046,LOC140367043,LOC140367053,LOC140367201,LOC140367704,hsdl2,wdr36,fktn,slc31a1,LOC140367202,aldh1l2	0.0801202328057225	0.65	223	3.63025993962302	FALSE
3	0	SCAF_3	331687	1990841	1161264	0.929544711393824	0.000176198763906811	LOC140374363,LOC140374196,nr2f5,sv2a,LOC140373466,mlpha,LOC140374016,selenbp1,LOC140374017,iqgap3	2.51135423330602	0.9	4	2.27565241302896	TRUE
3	1	SCAF_3	2021191	3287144	2654167.5	0.769873249326833	0.000482195880403672	LOC140373979,oatx,smg5,syngap1b,rgl2,dnase2,gpsm3,pbx2,paqr6,ntrk1,mtmr11,otud7b	0.961044792798205	0.75	143	3.49876676547149	FALSE
3	2	SCAF_3	3322694	4426570	3874632	0.667662754028496	0.000883340652336817	LOC140374426,nek10,LOC140373986,znf385d,rab5ab,efhb,LOC140374400,satb1b	-0.00888468677189094	0.65	223	3.63025993962302	FALSE
3	3	SCAF_3	4430321	5253402	4841861.5	0.731557231391607	0.000532535647688188	plcl2,LOC140373987,rftn1b,LOC140374501,tap1,notchl,rpz,LOC140374499	0.596034306398715	0.7	270	3.68590298861305	FALSE
3	4	SCAF_3	5253868	6147823	5700845.5	0.621228899871902	0.000684516077532379	LOC140374499,LOC140374501,rpz5,rab11al,LOC140373474,pear1,ggctb,LOC140374419,LOC140373990,LOC140373663,ppox,dyrk1b,fbl,c1qtnf4,mios,LOC140373583	-0.445708271576632	0.6	145	3.50292622822017	FALSE
3	5	SCAF_3	6164750	7040425	6602587.5	0.773074402969286	0.000491857535773744	LOC140374503,thsd7ab,ankmy2a,sostdc1a,crppa,agmo,LOC140374394	0.990996064285704	0.75	143	3.49876676547149	FALSE
3	6	SCAF_3	7040426	8462182	7751304	0.767617297189605	0.000550962515906603	dgkb,etv1,LOC140374167,cspg5a	0.936736507421195	0.75	143	3.49876676547149	FALSE
3	7	SCAF_3	8462340	8699436	8580888	0.530652607855488	0.000519996946609216	cspg5a,smarcc1a,LOC140373862,dpy19l1l,herpud2	-1.30719513709033	0.5	38	3.08510909216493	FALSE
3	8	SCAF_3	8710818	9595262	9153040	0.707848213993385	0.000576162193322587	pkdc,scap,ptpn23a,sema6cb	0.370793865347459	0.7	270	3.68590298861305	FALSE
3	9	SCAF_3	9597591	10430396	10013993.5	0.711115593824905	0.000463721843707269	LOC140373487,tnfaip8l2b,tmod4,hormad1,LOC140373993,LOC140373739,tlr18,mettl25b,isg20l2	0.403706897972079	0.7	270	3.68590298861305	FALSE
3	10	SCAF_3	10432890	11175857	10804373.5	0.633676515264447	0.000557206257091784	rhbg,mef2d,capn7,sh3bp5b,mettl6,bmper,bbs9,LOC140374384	-0.330495399471091	0.6	145	3.50292622822017	FALSE
3	11	SCAF_3	11179078	11697497	11438287.5	0.625409781446545	0.000753918023509254	LOC140374384,LOC140374434,gramd1a,scn1ba,psmc4,LOC140374291,lsr,mag,LOC140374067,LOC140374068,LOC140374071,LOC140374072,phldb3,ethe1,drd2l,xrcc1,LOC140374177	-0.405142036361013	0.6	145	3.50292622822017	FALSE
3	12	SCAF_3	11705098	12634470	12169784	0.690807612852224	0.000463287472205738	LOC140374177,LOC140374073,LOC140374075,LOC140374076,lim2.5,usf2l,iglon5,LOC140374014,LOC140374322,LOC140374658,ago3a	0.210805660243089	0.65	223	3.63025993962302	FALSE
3	13	SCAF_3	12638921	13231441	12935181	0.770025161863636	0.000444732192067988	ago3a,slc9a1a,LOC140374521,ifnlr1,myom3,akirin1,rhbdl2,rragca	0.96411480851668	0.75	143	3.49876676547149	FALSE
3	14	SCAF_3	13232675	14064305	13648490	0.719454897190025	0.000453625970194958	utp11,fhl3a,rspo1,gnl2,LOC140374133,map7d1a,LOC140374132,sh3d21,eva1ba,stk40,mrps15,csf3r	0.483141993694679	0.7	270	3.68590298861305	FALSE
3	15	SCAF_3	14065054	14765070	14415062	0.62772543276909	0.000732785456922995	grik3,LOC140373982,mtf1,LOC140373610,lin28aa,themis2,LOC140373720	-0.383784860849172	0.6	145	3.50292622822017	FALSE
3	16	SCAF_3	14774703	15649944	15212323.5	0.64569320769737	0.000826526543252973	LOC140373720,LOC140373680,ctps1b,LOC140373458,cadm4,rps19,bcam,apoeb,LOC140373782,LOC140374275,bcl3	-0.214261085612591	0.6	145	3.50292622822017	FALSE
3	17	SCAF_3	15666221	16362370	16014295.5	0.580229552735273	0.000660589851241717	cblc,LOC140373623,tmem145,lipeb,arhgef1,erfl1,cnfn,tlr21,prr19,LOC140374092,LOC140374094,LOC140373997,LOC140374095,grik5,znf574,gsk3ab,cicb	-0.832219629442087	0.55	91	3.36155570775314	FALSE
3	18	SCAF_3	16364439	17096809	16730624	0.587601461116195	0.000808936735589212	LOC140374327,cdk14,znrf2b,enpp2,LOC140373999,cndp1,abhd5a,ano10a,snrka	-0.757840489997907	0.55	91	3.36155570775314	FALSE
3	19	SCAF_3	17102261	18154278	17628269.5	0.670971450997194	0.000583719845302094	snrka,pomgnt2,gask1a,tgfbr2b,LOC140374108,LOC140373966,kiaa1143,stt3b,LOC140374329,cep192,ptpn2a	0.0222577926972165	0.65	223	3.63025993962302	FALSE
3	20	SCAF_3	18164785	19198356	18681570.5	0.768954219700894	0.000446935628799858	ncalda,LOC140373717,LOC140373605,LOC140374668,LOC140374491,pop1,LOC140374107,LOC140373912,ubr5,spire1b,rnf144b,LOC140373799,sqlea,oxr1a,LOC140374396,zfpm2a	0.953838231707595	0.75	143	3.49876676547149	FALSE
3	21	SCAF_3	19200699	20015403	19608051	0.696205460321104	0.000591812585001375	zfpm2a,dpys,LOC140373988,rims2a,dcaf13,LOC140374373,klhl32,fbxl4,usp45,LOC140373921,prdm13,me1,LOC140374438,dop1a,ube3d	0.260574146403444	0.65	223	3.63025993962302	FALSE
3	22	SCAF_3	20028453	20896639	20462546	0.736422596647488	0.000492013325703065	ibtk,bckdhb,ttk,sybu,gdf6a,trhra,emc2,rspo2,LOC140374115,LOC140373887,sall3a	0.643277395707774	0.7	270	3.68590298861305	FALSE
3	23	SCAF_3	20905255	21324497	21114876	0.702633499649608	0.000305015820905727	depdc1b,LOC140373463,LOC140373461,LOC140373665,LOC140374173	0.325474374335547	0.7	270	3.68590298861305	FALSE
3	24	SCAF_3	21325774	22076696	21701235	0.761360711723831	0.000441823645335026	LOC140374162,znf407,has2,LOC140374398,tbc1d31,LOC140374469,LOC140373597,ccdc127a,LOC140374456,LOC140373892,hpn,LOC140373942,LOC140374418,LOC140374524,sult2st3,tmem147,ncam3,mroh1,trak1a	0.88185657877448	0.75	143	3.49876676547149	FALSE
3	25	SCAF_3	22076697	22936576	22506636.5	0.652082416296266	0.000614654068625877	trak1a,ulk4,ctnnb1,ncoa7a,LOC140373476,elovl4a,prelid3a,LOC140374022,nsmce2,LOC140373544,LOC140374421,LOC140373520,LOC140373822	-0.15599023788247	0.65	223	3.63025993962302	FALSE
3	26	SCAF_3	22945717	23917899	23431808	0.65039362689541	0.000633410066486091	LOC140374420,cmc1,LOC140374518,ddc,grb10b,triob,dnah5,adcy2a,adamts16	-0.171780559866562	0.65	223	3.63025993962302	FALSE
3	27	SCAF_3	23917955	24523557	24220756	0.615897136291079	0.000694062242652391	LOC140374512,cdkal1	-0.495648319785906	0.6	145	3.50292622822017	FALSE
3	28	SCAF_3	24524451	25037282	24780866.5	0.59758132906363	0.000580067427039988	cdkal1,LOC140374403,mboat1,LOC140374150,LOC140374637,mal2,colec10,LOC140374447,scgn,sntb1,mtbp,kcnn4,LOC140373904	-0.671240158667068	0.55	91	3.36155570775314	FALSE
3	29	SCAF_3	25071575	25603798	25337686.5	0.719945033936159	0.00068067781765098	LOC140374224,LOC140374219,LOC140374222,LOC140373573,znf576.2,LOC140374085,LOC140373644,LOC140373643,ptprub,serinc2l,hivep3b,phactr4b	0.48287419221357	0.7	270	3.68590298861305	FALSE
3	30	SCAF_3	25608329	26273500	25940914.5	0.667269802832453	0.000610127611935554	phactr4b,rcc1,tcea3,tent5ba,zdhhc18a,kdf1a,LOC140374123,fez2a,LOC140374536,lars2,limd1a,deptor,col14a1a,LOC140373750,LOC140373893,LOC140373895,zfat,LOC140374023,LOC140374024,LOC140374537,LOC140374441,LOC140373885,LOC140373816,psenen,aplp1	-0.0127003506872293	0.65	223	3.63025993962302	FALSE
3	31	SCAF_3	26274810	26850371	26562590.5	0.509454068246928	0.00085049016134164	aplp1,st14,kirrel3l,nphs1,fxyd5,LOC140374541,LOC140374543,LOC140374544,LOC140374546,nfkbid,tyrobp,LOC140374301,LOC140373775,LOC140374378,tnxba,LOC140373927	-1.48616449425967	0.5	38	3.08510909216493	FALSE
3	32	SCAF_3	26855278	27729029	27292153.5	0.685063127447727	0.000873645075440006	rxrbb,fhod3b,LOC140373714,LOC140374548,sp8b,macc1,colq,chn2,creb5b,tax1bp1b,hibadhb,skap2,cbx3b,osbpl3b,gsdmeb,smpd5,rbm24b,kif13a,LOC140374242,plekhg4b,nkd2b	0.153423079665843	0.65	223	3.63025993962302	FALSE
3	33	SCAF_3	27742015	28420487	28081251	0.588119382169387	0.000855598248281413	zdhhc11,tppp,cep72,LOC140373565,nbeal2,nradd,setd2,upp1,itga8,mindy3,LOC140374080,znf804b,LOC140374395,LOC140374001,LOC140374533,LOC140374531,glipr2l,nacad,tbrg4,LOC140373595,dgat1b	-0.751463043825277	0.55	91	3.36155570775314	FALSE
3	34	SCAF_3	28428201	29145297	28786749	0.71551136593182	0.000624457164068544	LOC140374234,galnt1,tmem245,LOC140373754,alg2,sec61b,nr4a3,stx17,erp44,invs,rad54b,rnf41l,virma,esrp1,epb41l4b,ptpn3,sgk2b	0.442266690950365	0.7	270	3.68590298861305	FALSE
3	35	SCAF_3	29145298	29814923	29480110.5	0.767921899618804	0.000478381659560249	sgk2b,LOC140373794,l3mbtl1b,msh5,LOC140373869,fam171a1,LOC140374559,adam22,cldn12,osgin2,nbn,them4,rorc,LOC140374635,znf687a,otoa,LOC140374564,il6r,atp8b2,aqp10a,LOC140373879,tuft1a,cgna,she,chrnb2,LOC140374308,pbxip1b,efna1b,shc1	0.942686326922791	0.75	143	3.49876676547149	FALSE
3	36	SCAF_3	29815185	30670454	30242819.5	0.737117571542244	0.000539198704275466	efna1b,shc1,flad1,LOC140374565,rps27.2,slc50a1,snx27b,LOC140374674,fam189b,rusc1,LOC140374130,gba1,itga10,crabp2a	0.648495012382047	0.7	270	3.68590298861305	FALSE
3	37	SCAF_3	30680435	31554478	31117456.5	0.750801224374002	0.000446885292051689	LOC140374568,LOC140373647,prpf3,adamtsl4,LOC140373518,cers2b,arnt,setdb1b,clk2b,cyp11c1,pklr,LOC140373836,zbtb7b,khdc4,myh14,LOC140374182,znf384b,gnl1	0.781274096605119	0.75	143	3.49876676547149	FALSE
3	38	SCAF_3	31564239	32366106	31965172.5	0.706970951764021	0.000589929926712596	ddr1,LOC140373532,sbk3,epn1a,LOC140373702,rcvrn2,LOC140373692,u2af2a,cacng6b,cacng8b,cacng7b,prkcg,grin2db,pitpnc1b,LOC140374117,LOC140373842,ntd5,dbpb,ttyh1	0.362280013685518	0.7	270	3.68590298861305	FALSE
3	39	SCAF_3	32387387	33563603	32975495	0.672668262946772	0.000751725081117229	flcn,grwd1,rbfox1l,mboat7,leng1,LOC140373660,LOC140374239,cyth2,LOC140374310,pianp,cops7a,usp5,p3h3,cdca3,pex5,clstn3,lpcat3,atn1,LOC140373918,wnt4b,ptpn6,rbp5,c1s.2,tapbpl,LOC140374575,tnfrsf1a,LOC140374578,iffo1b,opn9,gapdh,nppcl	0.0380053206535639	0.65	223	3.63025993962302	FALSE
3	40	SCAF_3	33564068	34679722	34121895	0.69300198912311	0.000530063849304506	ncapd2,nop2,zyx,fam131bb,clcn1b,casp2,styk1b,phc1,m6pr,arhgef5,LOC140374351,LOC140373926,trpv6,atp1a3b,dedd1,ephb6,slc2a3b,rasip1,il11a,znf628,LOC140373828,mdc1,LOC140373965,ino80e,LOC140373939,vars1,abhd16a,g6fl,LOC140373940	0.230955663820036	0.65	223	3.63025993962302	FALSE
3	41	SCAF_3	34686955	35178266	34932610.5	0.615356891627613	0.000729652696279746	LOC140373940,pou2f2b	-0.49994180423315	0.6	145	3.50292622822017	FALSE
3	42	SCAF_3	35184526	35691967	35438246.5	0.769105021400065	0.000398441437435631	tsnare1,adgrb1a	0.957371835710893	0.75	143	3.49876676547149	FALSE
3	43	SCAF_3	35693238	36516250	36104744	0.752362958007196	0.000431001912030128	adgrb1a,LOC140374007,LOC140374259,adcy3a,LOC140374257,cnih4,cyb5r4,LOC140374256,ascc3,LOC140374264	0.79669224681961	0.75	143	3.49876676547149	FALSE
3	44	SCAF_3	36516268	37283202	36899735	0.754074561145509	0.000466156636914669	ascc3,grik2	0.81168467137485	0.75	143	3.49876676547149	FALSE
3	45	SCAF_3	37297640	38278863	37788251.5	0.700556329494062	0.000499911228876105	LOC140374484,LOC140374588,LOC140374009,LOC140374478,preb,LOC140374010,tgfb2,rrp15,LOC140374473,vegfaa,LOC140374472,popdc1	0.30291036150147	0.7	270	3.68590298861305	FALSE
3	46	SCAF_3	38279657	39608472	38944064.5	0.697860865879159	0.000699529513972987	LOC140374472,cep162,LOC140374687,LOC140374599,tcaim,cnot10,LOC140374694,LOC140374600,LOC140374684,tspan13a,bag6,gabbr1a,dhx16,LOC140374649,tektl1,LOC140374603,LOC140374644,etsrp,LOC140374648,LOC140374605,LOC140374612	0.274891273991449	0.65	223	3.63025993962302	FALSE
3	47	SCAF_3	39608473	40867585	40238029	0.655424927805702	0.000711341564447464	LOC140374613,snrnp48,LOC140373687,LOC140374614,LOC140373685,LOC140373682,LOC140374615,LOC140374616,plekhf2,LOC140373855,LOC140374618,LOC140374619,LOC140373854,dek,npr1b	-0.123921609084845	0.65	223	3.63025993962302	FALSE
4	0	SCAF_4	774689	1789347	1282018	0.737659831352539	0.000824081635270478	LOC140377294,LOC140377305,LOC140378274,LOC140377177,LOC140378273,LOC140377235,LOC140378270,LOC140377306	0.645440923087055	0.7	270	3.68590298861305	FALSE
4	1	SCAF_4	1790150	2339487	2064818.5	0.626943159095252	0.00116854740378317	LOC140377306,LOC140377308,dnhd1,LOC140378275,nptxrb,pla2g6	-0.383829384442927	0.6	145	3.50292622822017	FALSE
4	2	SCAF_4	2346433	3374493	2860463	0.563331825339104	0.00132103048318205	pla2g6,LOC140377314,LOC140377613	-0.963517403214314	0.55	91	3.36155570775314	FALSE
4	3	SCAF_4	3375686	3605248	3490467	0.622826013896773	0.000746742336769736	LOC140377613	-0.429505593597625	0.6	145	3.50292622822017	FALSE
4	4	SCAF_4	3605335	4436527	4020931	0.651802139470105	0.000675053490221385	LOC140377613,vegfc	-0.158209888754116	0.65	223	3.63025993962302	FALSE
4	5	SCAF_4	4441457	5859510	5150483.5	0.746986756944262	0.000386300597532377	vegfc,naf1,LOC140377024,LOC140378117,LOC140377275,LOC140377954,tmx2b,zdhhc5a,slc43a1b,LOC140376996,p2rx3b,LOC140377475,LOC140377612,LOC140377777,LOC140377336,LOC140377274,LOC140377337,LOC140377342	0.74706080168405	0.7	270	3.68590298861305	FALSE
4	6	SCAF_4	5863954	6791054	6327504	0.664788954574735	0.000660126916765043	LOC140377342,vps54,LOC140377343,LOC140377966,LOC140377787,LOC140377791,cdc6,ccsapa,taf5l,LOC140377943,xpo1a,knstrn,usp34,capn9,ltv1,LOC140378121	-0.0360316527606209	0.65	223	3.63025993962302	FALSE
4	7	SCAF_4	6821700	7543851	7182775.5	0.722007296129135	0.000529091798828603	LOC140377644,mad1l1,LOC140377267,parn,LOC140377352,eri2	0.505677952148063	0.7	270	3.68590298861305	FALSE
4	8	SCAF_4	7556931	8223894	7890412.5	0.724016197140782	0.000573361830826821	parn,LOC140377909,LOC140377957,LOC140377513,cep44,LOC140377313,LOC140377357,akt3b	0.523665724066377	0.7	270	3.68590298861305	FALSE
4	9	SCAF_4	8231945	9476763	8854354	0.659172508610285	0.000786272346853592	LOC140378281,fam161a,cct4,dla,zbtb45,LOC140378257,myom2a,LOC140377953,lgsn,saraf,LOC140377553,LOC140377645,LOC140377213,arhgap19,LOC140377802,LOC140377765,lcor	-0.0884226064767138	0.65	223	3.63025993962302	FALSE
4	10	SCAF_4	9476911	10593162	10035036.5	0.558396473988354	0.000966307154535164	lcor,LOC140377704,hoga1,wipf2a,mrpl21,npepps,gpr179,vps37c,LOC140377925,tmem176,abcc10,LOC140377581,LOC140377579,gstt1b,LOC140377580,LOC140377379,patl1,LOC140377385,LOC140377388	-1.0240096241279	0.55	91	3.36155570775314	FALSE
4	11	SCAF_4	10593240	11541584	11067412	0.658862576075544	0.00054375075413728	LOC140377391,LOC140377153,LOC140377606,sorcs1	-0.0923114567359996	0.65	223	3.63025993962302	FALSE
4	12	SCAF_4	11545948	12587561	12066754.5	0.695638466947003	0.000545957196716901	sorcs3a,neurl1aa,LOC140377394,LOC140378269,LOC140377050	0.255742705044261	0.65	223	3.63025993962302	FALSE
4	13	SCAF_4	12589348	13471789	13030568.5	0.695117491978833	0.000586729425365039	LOC140377050,LOC140377292,LOC140377831,LOC140377242,LOC140378106,LOC140378104,LOC140378084,krt222,LOC140377212,LOC140378253,LOC140377927,ppp1r12c,LOC140378168,p4hb,pecam1b,rptor	0.250355516528538	0.65	223	3.63025993962302	FALSE
4	14	SCAF_4	13472325	14813297	14142811	0.729301873977724	0.000380382331965901	rptor,LOC140377272,LOC140377049,trim25,cunh17orf67,LOC140377150,card14,LOC140377061,frmpd1a,LOC140378064,LOC140377216,clgn,scoca	0.578637971046868	0.7	270	3.68590298861305	FALSE
4	15	SCAF_4	14867896	15790809	15329352.5	0.782952286651181	0.000441698082022888	maml3,naa15b,LOC140377828,LOC140377215,noctb,slc43a3a,LOC140377781,LOC140377245,unc93b1,crybb1l2,LOC140377859,cabp2a,LOC140377174,LOC140377509	1.08716389535734	0.75	143	3.49876676547149	FALSE
4	16	SCAF_4	15806211	16304765	16055488	0.656474036896508	0.000674413587758089	pcdh18a	-0.114251965017642	0.65	223	3.63025993962302	FALSE
4	17	SCAF_4	16308910	17027747	16668328.5	0.625306490482836	0.000656409511228534	pcdh10a,sclt1,dnah6,chrna8,chrna6,LOC140377683,LOC140377010,pi4k2b	-0.407862823915797	0.6	145	3.50292622822017	FALSE
4	18	SCAF_4	17032548	18018901	17525724.5	0.72489143219475	0.000501603389208343	pi4k2b,gpr78a,hmx4,hmx1,dok7b,rgs12b,htt,get3,best2,junba,LOC140377112,ilf3a,slc44a2,rgl3a,nfil3-5,LOC140377824,micall1a,ddx17,LOC140378157,myh11a,abcc6a,xylt1	0.533652233826075	0.7	270	3.68590298861305	FALSE
4	19	SCAF_4	18044717	18676104	18360410.5	0.676823817792208	0.000477500798204174	xylt1,nomo,sec23b,ccdc85al,LOC140378284,cep170ab,pld5,LOC140377248,ccdc88aa,atp5md,nt5c2b,cnnm2b,wbp1lb,LOC140378195,cenpk,smap1,krt94	0.0779211337062379	0.65	223	3.63025993962302	FALSE
4	20	SCAF_4	18695978	19278143	18987060.5	0.540055399944922	0.000589710929928053	LOC140377126,hap1,jupa,armh3,LOC140377499,syngr2b,LOC140377452,LOC140377453,tmc8,tmc6b,aspscr1,pycr1b,mafgb,cp110,gnav1,npb,slc26a11,LOC140378080,LOC140377713,cc2d1a,mri1,LOC140378145,dcaf15,rfx1b,tnpo2b,nthl1,tsc2,pkd1a	-1.21430998859062	0.5	38	3.08510909216493	FALSE
4	21	SCAF_4	19278628	19529961	19404294.5	0.640012020941088	0.000589046748569933	pkd1a,LOC140377441,LOC140377731,gprc5bb,knop1,pi4k2a,zfyve27,golga7ba,LOC140377525,tekt4,LOC140377480,b3gntl1,epn3b,mycbpap,LOC140377938,slc25a10b,gcgrb	-0.270182103601439	0.6	145	3.50292622822017	FALSE
4	22	SCAF_4	19531238	20193039	19862138.5	0.581551650123295	0.000624052849816467	gcgrb,dennd1c,LOC140377007,LOC140377229,samd1b,LOC140377552,tecrb,LOC140378137,LOC140378088,LOC140377987,LOC140377043,LOC140377040,LOC140377045,LOC140377041,LOC140377042,LOC140377047,LOC140377046,LOC140377082,adcy9,crebbpa,slx4,mcrip2,LOC140377089,cxcl12b	-0.821102059872214	0.55	91	3.36155570775314	FALSE
4	23	SCAF_4	20197117	20960882	20578999.5	0.734571682067878	0.000543887356567869	crebbpa,LOC140377093,xpnpep1,cusr,add3a,mxi1,smc3,rbm20,shoc2,LOC140377169,LOC140378173,micu3a,xpa,LOC140377250,tdrd7a	0.624262412851588	0.7	270	3.68590298861305	FALSE
4	24	SCAF_4	20961691	21287173	21124432	0.379734225177361	0.000733053809143635	tdrd7a,stra6l,LOC140378058,abca1a,LOC140377171	-2.71133466014372	0.35	8	2.54368881914556	FALSE
4	25	SCAF_4	21298296	21960995	21629645.5	0.74798295076508	0.000547711323594782	LOC140377171,LOC140377747,LOC140377127,helz,prkcaa,LOC140377290,LOC140377154	0.751069067462307	0.7	270	3.68590298861305	FALSE
